Meter,Name,Date,PeriodValue,Unit,Status
871,928 - Flat 18 Elec,08/02/2015,15.023,kWh,OK
871,928 - Flat 18 Elec,09/02/2015,7.79,kWh,OK
871,928 - Flat 18 Elec,10/02/2015,12.251,kWh,OK
871,928 - Flat 18 Elec,11/02/2015,17.841,kWh,OK
871,928 - Flat 18 Elec,12/02/2015,13.765,kWh,OK
871,928 - Flat 18 Elec,13/02/2015,15.086,kWh,OK
871,928 - Flat 18 Elec,14/02/2015,21.364,kWh,OK
871,928 - Flat 18 Elec,15/02/2015,14.651,kWh,OK
871,928 - Flat 18 Elec,16/02/2015,7.984,kWh,OK
871,928 - Flat 18 Elec,17/02/2015,10.07,kWh,OK
871,928 - Flat 18 Elec,18/02/2015,10.118,kWh,OK
871,928 - Flat 18 Elec,19/02/2015,9.388,kWh,OK
871,928 - Flat 18 Elec,20/02/2015,10.577,kWh,OK
871,928 - Flat 18 Elec,21/02/2015,15.934,kWh,OK
871,928 - Flat 18 Elec,22/02/2015,26.233,kWh,OK
871,928 - Flat 18 Elec,23/02/2015,14.785,kWh,OK
871,928 - Flat 18 Elec,24/02/2015,9.857,kWh,OK
871,928 - Flat 18 Elec,25/02/2015,8.02,kWh,OK
871,928 - Flat 18 Elec,26/02/2015,7.861,kWh,OK
871,928 - Flat 18 Elec,27/02/2015,9.507,kWh,OK
871,928 - Flat 18 Elec,28/02/2015,13.221,kWh,OK
871,928 - Flat 18 Elec,01/03/2015,15.586,kWh,OK
871,928 - Flat 18 Elec,02/03/2015,15.663,kWh,OK
871,928 - Flat 18 Elec,03/03/2015,12.736,kWh,OK
871,928 - Flat 18 Elec,04/03/2015,8.861,kWh,OK
871,928 - Flat 18 Elec,05/03/2015,13.332,kWh,OK
871,928 - Flat 18 Elec,06/03/2015,11.74,kWh,OK
871,928 - Flat 18 Elec,07/03/2015,12.602,kWh,OK
871,928 - Flat 18 Elec,08/03/2015,13.345,kWh,OK
871,928 - Flat 18 Elec,09/03/2015,9.574,kWh,OK
871,928 - Flat 18 Elec,10/03/2015,8.737,kWh,OK
871,928 - Flat 18 Elec,11/03/2015,9.235,kWh,OK
871,928 - Flat 18 Elec,12/03/2015,13.627,kWh,OK
871,928 - Flat 18 Elec,13/03/2015,13.829,kWh,OK
871,928 - Flat 18 Elec,14/03/2015,16.206,kWh,OK
871,928 - Flat 18 Elec,15/03/2015,15.182,kWh,OK
871,928 - Flat 18 Elec,16/03/2015,10.544,kWh,OK
871,928 - Flat 18 Elec,17/03/2015,7.818,kWh,OK
871,928 - Flat 18 Elec,18/03/2015,7.579,kWh,OK
871,928 - Flat 18 Elec,19/03/2015,8.77,kWh,OK
871,928 - Flat 18 Elec,20/03/2015,12.414,kWh,OK
871,928 - Flat 18 Elec,21/03/2015,14.574,kWh,OK
871,928 - Flat 18 Elec,22/03/2015,11.812,kWh,OK
871,928 - Flat 18 Elec,23/03/2015,9.588,kWh,OK
871,928 - Flat 18 Elec,24/03/2015,10.146,kWh,OK
871,928 - Flat 18 Elec,25/03/2015,9.669,kWh,OK
871,928 - Flat 18 Elec,26/03/2015,8.112,kWh,OK
871,928 - Flat 18 Elec,27/03/2015,8.996,kWh,OK
871,928 - Flat 18 Elec,28/03/2015,11.416,kWh,OK
871,928 - Flat 18 Elec,29/03/2015,13.627,kWh,OK
871,928 - Flat 18 Elec,30/03/2015,10.133,kWh,OK
871,928 - Flat 18 Elec,31/03/2015,10.508,kWh,OK
871,928 - Flat 18 Elec,01/04/2015,11.449,kWh,OK
871,928 - Flat 18 Elec,02/04/2015,10.654,kWh,OK
871,928 - Flat 18 Elec,03/04/2015,5.547,kWh,OK
871,928 - Flat 18 Elec,04/04/2015,5.009,kWh,OK
871,928 - Flat 18 Elec,05/04/2015,5.176,kWh,OK
871,928 - Flat 18 Elec,06/04/2015,7.556,kWh,OK
871,928 - Flat 18 Elec,07/04/2015,8.793,kWh,OK
871,928 - Flat 18 Elec,08/04/2015,9.435,kWh,OK
871,928 - Flat 18 Elec,09/04/2015,10.399,kWh,OK
871,928 - Flat 18 Elec,10/04/2015,9.675,kWh,OK
871,928 - Flat 18 Elec,11/04/2015,12.676,kWh,OK
871,928 - Flat 18 Elec,12/04/2015,11.632,kWh,OK
871,928 - Flat 18 Elec,13/04/2015,10.319,kWh,OK
871,928 - Flat 18 Elec,14/04/2015,12.342,kWh,OK
871,928 - Flat 18 Elec,15/04/2015,11.691,kWh,OK
871,928 - Flat 18 Elec,16/04/2015,9.563,kWh,OK
871,928 - Flat 18 Elec,17/04/2015,10.41,kWh,OK
871,928 - Flat 18 Elec,18/04/2015,12.131,kWh,OK
871,928 - Flat 18 Elec,19/04/2015,17.537,kWh,OK
871,928 - Flat 18 Elec,20/04/2015,11.819,kWh,OK
871,928 - Flat 18 Elec,21/04/2015,11.828,kWh,OK
871,928 - Flat 18 Elec,22/04/2015,9.665,kWh,OK
871,928 - Flat 18 Elec,23/04/2015,20.139,kWh,OK
871,928 - Flat 18 Elec,24/04/2015,11.605,kWh,OK
871,928 - Flat 18 Elec,25/04/2015,16.08,kWh,OK
871,928 - Flat 18 Elec,26/04/2015,13.446,kWh,OK
871,928 - Flat 18 Elec,27/04/2015,10.841,kWh,OK
871,928 - Flat 18 Elec,28/04/2015,11.204,kWh,OK
871,928 - Flat 18 Elec,29/04/2015,10.147,kWh,OK
871,928 - Flat 18 Elec,30/04/2015,12.127,kWh,OK
871,928 - Flat 18 Elec,01/05/2015,13.726,kWh,OK
871,928 - Flat 18 Elec,02/05/2015,8.044,kWh,OK
871,928 - Flat 18 Elec,03/05/2015,7.872,kWh,OK
871,928 - Flat 18 Elec,04/05/2015,7.913,kWh,OK
871,928 - Flat 18 Elec,05/05/2015,10.078,kWh,OK
871,928 - Flat 18 Elec,06/05/2015,9.984,kWh,OK
871,928 - Flat 18 Elec,07/05/2015,11.877,kWh,OK
871,928 - Flat 18 Elec,08/05/2015,11.36,kWh,OK
871,928 - Flat 18 Elec,09/05/2015,15.497,kWh,OK
871,928 - Flat 18 Elec,10/05/2015,13.606,kWh,OK
871,928 - Flat 18 Elec,11/05/2015,9.456,kWh,OK
871,928 - Flat 18 Elec,12/05/2015,9.941,kWh,OK
871,928 - Flat 18 Elec,13/05/2015,8.037,kWh,OK
871,928 - Flat 18 Elec,14/05/2015,10.098,kWh,OK
871,928 - Flat 18 Elec,15/05/2015,8.262,kWh,OK
871,928 - Flat 18 Elec,16/05/2015,12.412,kWh,OK
871,928 - Flat 18 Elec,17/05/2015,15.58,kWh,OK
871,928 - Flat 18 Elec,18/05/2015,10.515,kWh,OK
871,928 - Flat 18 Elec,19/05/2015,9.982,kWh,OK
871,928 - Flat 18 Elec,20/05/2015,8.091,kWh,OK
871,928 - Flat 18 Elec,21/05/2015,8.494,kWh,OK
871,928 - Flat 18 Elec,22/05/2015,12.135,kWh,OK
871,928 - Flat 18 Elec,23/05/2015,16.361,kWh,OK
871,928 - Flat 18 Elec,24/05/2015,8.067,kWh,OK
871,928 - Flat 18 Elec,25/05/2015,11.046,kWh,OK
871,928 - Flat 18 Elec,26/05/2015,14.396,kWh,OK
871,928 - Flat 18 Elec,27/05/2015,14.854,kWh,OK
871,928 - Flat 18 Elec,28/05/2015,15.442,kWh,OK
871,928 - Flat 18 Elec,29/05/2015,16.745,kWh,OK
871,928 - Flat 18 Elec,30/05/2015,12.815,kWh,OK
871,928 - Flat 18 Elec,31/05/2015,6.136,kWh,OK
871,928 - Flat 18 Elec,01/06/2015,5.257,kWh,OK
871,928 - Flat 18 Elec,02/06/2015,5.773,kWh,OK
871,928 - Flat 18 Elec,03/06/2015,6.136,kWh,OK
871,928 - Flat 18 Elec,04/06/2015,6.47,kWh,OK
871,928 - Flat 18 Elec,05/06/2015,15.24,kWh,OK
871,928 - Flat 18 Elec,06/06/2015,12.2,kWh,OK
871,928 - Flat 18 Elec,07/06/2015,11.936,kWh,OK
871,928 - Flat 18 Elec,08/06/2015,9.348,kWh,OK
871,928 - Flat 18 Elec,09/06/2015,9.769,kWh,OK
871,928 - Flat 18 Elec,10/06/2015,7.171,kWh,OK
871,928 - Flat 18 Elec,11/06/2015,9.48,kWh,OK
871,928 - Flat 18 Elec,12/06/2015,8.926,kWh,OK
871,928 - Flat 18 Elec,13/06/2015,13.201,kWh,OK
871,928 - Flat 18 Elec,14/06/2015,10.943,kWh,OK
871,928 - Flat 18 Elec,15/06/2015,10.873,kWh,OK
871,928 - Flat 18 Elec,16/06/2015,7.881,kWh,OK
871,928 - Flat 18 Elec,17/06/2015,7.553,kWh,OK
871,928 - Flat 18 Elec,18/06/2015,8.305,kWh,OK
871,928 - Flat 18 Elec,19/06/2015,8.674,kWh,OK
871,928 - Flat 18 Elec,20/06/2015,11.517,kWh,OK
871,928 - Flat 18 Elec,21/06/2015,13.48,kWh,OK
871,928 - Flat 18 Elec,22/06/2015,6.503,kWh,OK
871,928 - Flat 18 Elec,23/06/2015,6.533,kWh,OK
871,928 - Flat 18 Elec,24/06/2015,7.576,kWh,OK
871,928 - Flat 18 Elec,25/06/2015,7.537,kWh,OK
871,928 - Flat 18 Elec,26/06/2015,9.982,kWh,OK
871,928 - Flat 18 Elec,27/06/2015,12.626,kWh,OK
871,928 - Flat 18 Elec,28/06/2015,16.232,kWh,OK
871,928 - Flat 18 Elec,29/06/2015,7.762,kWh,OK
871,928 - Flat 18 Elec,30/06/2015,6.589,kWh,OK
871,928 - Flat 18 Elec,01/07/2015,8.796,kWh,OK
871,928 - Flat 18 Elec,02/07/2015,10.508,kWh,OK
871,928 - Flat 18 Elec,03/07/2015,9.611,kWh,OK
871,928 - Flat 18 Elec,04/07/2015,11.245,kWh,OK
871,928 - Flat 18 Elec,05/07/2015,10.233,kWh,OK
871,928 - Flat 18 Elec,06/07/2015,10.628,kWh,OK
871,928 - Flat 18 Elec,07/07/2015,9.509,kWh,OK
871,928 - Flat 18 Elec,08/07/2015,8.336,kWh,OK
871,928 - Flat 18 Elec,09/07/2015,11.289,kWh,OK
871,928 - Flat 18 Elec,10/07/2015,10.254,kWh,OK
871,928 - Flat 18 Elec,11/07/2015,11.926,kWh,OK
871,928 - Flat 18 Elec,12/07/2015,15.166,kWh,OK
871,928 - Flat 18 Elec,13/07/2015,8.274,kWh,OK
871,928 - Flat 18 Elec,14/07/2015,7.615,kWh,OK
871,928 - Flat 18 Elec,15/07/2015,7.146,kWh,OK
871,928 - Flat 18 Elec,16/07/2015,7.412,kWh,OK
871,928 - Flat 18 Elec,17/07/2015,9.558,kWh,OK
871,928 - Flat 18 Elec,18/07/2015,13.578,kWh,OK
871,928 - Flat 18 Elec,19/07/2015,12.979,kWh,OK
871,928 - Flat 18 Elec,20/07/2015,7.783,kWh,OK
871,928 - Flat 18 Elec,21/07/2015,7.973,kWh,OK
871,928 - Flat 18 Elec,22/07/2015,8.064,kWh,OK
871,928 - Flat 18 Elec,23/07/2015,9.299,kWh,OK
871,928 - Flat 18 Elec,24/07/2015,9.274,kWh,OK
871,928 - Flat 18 Elec,25/07/2015,6.058,kWh,OK
871,928 - Flat 18 Elec,26/07/2015,5.199,kWh,OK
871,928 - Flat 18 Elec,27/07/2015,4.956,kWh,OK
871,928 - Flat 18 Elec,28/07/2015,5.018,kWh,OK
871,928 - Flat 18 Elec,29/07/2015,4.799,kWh,OK
871,928 - Flat 18 Elec,30/07/2015,4.689,kWh,OK
871,928 - Flat 18 Elec,31/07/2015,4.681,kWh,OK
872,929 - Flat 19 Elec,01/08/2014,2.188,kWh,OK
872,929 - Flat 19 Elec,02/08/2014,3.19,kWh,OK
872,929 - Flat 19 Elec,03/08/2014,3.738,kWh,OK
872,929 - Flat 19 Elec,04/08/2014,2.751,kWh,OK
872,929 - Flat 19 Elec,05/08/2014,4.338,kWh,OK
872,929 - Flat 19 Elec,06/08/2014,3.745,kWh,OK
872,929 - Flat 19 Elec,07/08/2014,3.925,kWh,OK
872,929 - Flat 19 Elec,08/08/2014,2.894,kWh,OK
872,929 - Flat 19 Elec,09/08/2014,3.333,kWh,OK
872,929 - Flat 19 Elec,10/08/2014,4.385,kWh,OK
872,929 - Flat 19 Elec,11/08/2014,3.216,kWh,OK
872,929 - Flat 19 Elec,12/08/2014,3.168,kWh,OK
872,929 - Flat 19 Elec,13/08/2014,2.634,kWh,OK
872,929 - Flat 19 Elec,14/08/2014,3.245,kWh,OK
872,929 - Flat 19 Elec,15/08/2014,2.527,kWh,OK
872,929 - Flat 19 Elec,16/08/2014,6.16,kWh,OK
872,929 - Flat 19 Elec,17/08/2014,2.621,kWh,OK
872,929 - Flat 19 Elec,18/08/2014,2.534,kWh,OK
872,929 - Flat 19 Elec,19/08/2014,3.244,kWh,OK
872,929 - Flat 19 Elec,20/08/2014,2.584,kWh,OK
872,929 - Flat 19 Elec,21/08/2014,2.302,kWh,OK
872,929 - Flat 19 Elec,22/08/2014,3.953,kWh,OK
872,929 - Flat 19 Elec,23/08/2014,4.288,kWh,OK
872,929 - Flat 19 Elec,24/08/2014,5.352,kWh,OK
872,929 - Flat 19 Elec,25/08/2014,5.843,kWh,OK
872,929 - Flat 19 Elec,26/08/2014,2.772,kWh,OK
872,929 - Flat 19 Elec,27/08/2014,2.787,kWh,OK
872,929 - Flat 19 Elec,28/08/2014,1.561,kWh,OK
872,929 - Flat 19 Elec,29/08/2014,1.467,kWh,OK
872,929 - Flat 19 Elec,30/08/2014,1.448,kWh,OK
872,929 - Flat 19 Elec,31/08/2014,6.066,kWh,OK
872,929 - Flat 19 Elec,01/09/2014,4.099,kWh,OK
872,929 - Flat 19 Elec,02/09/2014,5.589,kWh,OK
872,929 - Flat 19 Elec,03/09/2014,5.837,kWh,OK
872,929 - Flat 19 Elec,04/09/2014,3.125,kWh,OK
872,929 - Flat 19 Elec,05/09/2014,3.215,kWh,OK
872,929 - Flat 19 Elec,06/09/2014,8.466,kWh,OK
872,929 - Flat 19 Elec,07/09/2014,6.51,kWh,OK
872,929 - Flat 19 Elec,08/09/2014,5.469,kWh,OK
872,929 - Flat 19 Elec,09/09/2014,2.977,kWh,OK
872,929 - Flat 19 Elec,10/09/2014,4.768,kWh,OK
872,929 - Flat 19 Elec,11/09/2014,2.831,kWh,OK
872,929 - Flat 19 Elec,12/09/2014,3.003,kWh,OK
872,929 - Flat 19 Elec,13/09/2014,6.198,kWh,OK
872,929 - Flat 19 Elec,14/09/2014,6.347,kWh,OK
872,929 - Flat 19 Elec,15/09/2014,5.785,kWh,OK
872,929 - Flat 19 Elec,16/09/2014,1.704,kWh,OK
872,929 - Flat 19 Elec,17/09/2014,4.147,kWh,OK
872,929 - Flat 19 Elec,18/09/2014,9.344,kWh,OK
872,929 - Flat 19 Elec,19/09/2014,3.804,kWh,OK
872,929 - Flat 19 Elec,20/09/2014,1.479,kWh,OK
872,929 - Flat 19 Elec,21/09/2014,5.228,kWh,OK
872,929 - Flat 19 Elec,22/09/2014,5.104,kWh,OK
872,929 - Flat 19 Elec,23/09/2014,4.629,kWh,OK
872,929 - Flat 19 Elec,24/09/2014,6.092,kWh,OK
872,929 - Flat 19 Elec,25/09/2014,4.458,kWh,OK
872,929 - Flat 19 Elec,26/09/2014,7.073,kWh,OK
872,929 - Flat 19 Elec,27/09/2014,6.347,kWh,OK
872,929 - Flat 19 Elec,28/09/2014,6.665,kWh,OK
872,929 - Flat 19 Elec,29/09/2014,3.351,kWh,OK
872,929 - Flat 19 Elec,30/09/2014,5.135,kWh,OK
872,929 - Flat 19 Elec,01/10/2014,3.996,kWh,OK
872,929 - Flat 19 Elec,02/10/2014,3.875,kWh,OK
872,929 - Flat 19 Elec,03/10/2014,4.718,kWh,OK
872,929 - Flat 19 Elec,04/10/2014,9.051,kWh,OK
872,929 - Flat 19 Elec,05/10/2014,6.326,kWh,OK
872,929 - Flat 19 Elec,06/10/2014,4.815,kWh,OK
872,929 - Flat 19 Elec,07/10/2014,5.603,kWh,OK
872,929 - Flat 19 Elec,08/10/2014,5.095,kWh,OK
872,929 - Flat 19 Elec,09/10/2014,4.189,kWh,OK
872,929 - Flat 19 Elec,10/10/2014,7.839,kWh,OK
872,929 - Flat 19 Elec,11/10/2014,6.357,kWh,OK
872,929 - Flat 19 Elec,12/10/2014,8.311,kWh,OK
872,929 - Flat 19 Elec,13/10/2014,4.8,kWh,OK
872,929 - Flat 19 Elec,14/10/2014,8.333,kWh,OK
872,929 - Flat 19 Elec,15/10/2014,3.88,kWh,OK
872,929 - Flat 19 Elec,16/10/2014,4.878,kWh,OK
872,929 - Flat 19 Elec,17/10/2014,4.669,kWh,OK
872,929 - Flat 19 Elec,18/10/2014,8.244,kWh,OK
872,929 - Flat 19 Elec,19/10/2014,7.489,kWh,OK
872,929 - Flat 19 Elec,20/10/2014,5.903,kWh,OK
872,929 - Flat 19 Elec,21/10/2014,4.745,kWh,OK
872,929 - Flat 19 Elec,22/10/2014,4.291,kWh,OK
872,929 - Flat 19 Elec,23/10/2014,6.862,kWh,OK
872,929 - Flat 19 Elec,24/10/2014,9.752,kWh,OK
872,929 - Flat 19 Elec,25/10/2014,4.332,kWh,OK
872,929 - Flat 19 Elec,26/10/2014,7.546,kWh,OK
872,929 - Flat 19 Elec,27/10/2014,3.721,kWh,OK
872,929 - Flat 19 Elec,28/10/2014,5.561,kWh,OK
872,929 - Flat 19 Elec,29/10/2014,6.247,kWh,OK
872,929 - Flat 19 Elec,30/10/2014,3.637,kWh,OK
872,929 - Flat 19 Elec,31/10/2014,8.995,kWh,OK
872,929 - Flat 19 Elec,01/11/2014,2.786,kWh,OK
872,929 - Flat 19 Elec,02/11/2014,5.439,kWh,OK
872,929 - Flat 19 Elec,03/11/2014,3.801,kWh,OK
872,929 - Flat 19 Elec,04/11/2014,7.495,kWh,OK
872,929 - Flat 19 Elec,05/11/2014,4.785,kWh,OK
872,929 - Flat 19 Elec,06/11/2014,3.639,kWh,OK
872,929 - Flat 19 Elec,07/11/2014,6.224,kWh,OK
872,929 - Flat 19 Elec,08/11/2014,7.742,kWh,OK
872,929 - Flat 19 Elec,09/11/2014,7.316,kWh,OK
872,929 - Flat 19 Elec,10/11/2014,4.228,kWh,OK
872,929 - Flat 19 Elec,11/11/2014,9.331,kWh,OK
872,929 - Flat 19 Elec,12/11/2014,4.1,kWh,OK
872,929 - Flat 19 Elec,13/11/2014,4.441,kWh,OK
872,929 - Flat 19 Elec,14/11/2014,4.788,kWh,OK
872,929 - Flat 19 Elec,15/11/2014,7.194,kWh,OK
872,929 - Flat 19 Elec,16/11/2014,6.649,kWh,OK
872,929 - Flat 19 Elec,17/11/2014,5.717,kWh,OK
872,929 - Flat 19 Elec,18/11/2014,8.522,kWh,OK
872,929 - Flat 19 Elec,19/11/2014,3.784,kWh,OK
872,929 - Flat 19 Elec,20/11/2014,5.813,kWh,OK
872,929 - Flat 19 Elec,21/11/2014,4.902,kWh,OK
872,929 - Flat 19 Elec,22/11/2014,6.919,kWh,OK
872,929 - Flat 19 Elec,23/11/2014,6.905,kWh,OK
872,929 - Flat 19 Elec,24/11/2014,4.029,kWh,OK
872,929 - Flat 19 Elec,25/11/2014,7.595,kWh,OK
872,929 - Flat 19 Elec,26/11/2014,5.162,kWh,OK
872,929 - Flat 19 Elec,27/11/2014,3.768,kWh,OK
872,929 - Flat 19 Elec,28/11/2014,6.155,kWh,OK
872,929 - Flat 19 Elec,29/11/2014,4.759,kWh,OK
872,929 - Flat 19 Elec,30/11/2014,7.559,kWh,OK
872,929 - Flat 19 Elec,01/12/2014,3.785,kWh,OK
872,929 - Flat 19 Elec,02/12/2014,6.648,kWh,OK
872,929 - Flat 19 Elec,03/12/2014,3.553,kWh,OK
872,929 - Flat 19 Elec,04/12/2014,6.32,kWh,OK
872,929 - Flat 19 Elec,05/12/2014,5.97,kWh,OK
872,929 - Flat 19 Elec,06/12/2014,3.933,kWh,OK
872,929 - Flat 19 Elec,07/12/2014,8.583,kWh,OK
872,929 - Flat 19 Elec,08/12/2014,4.08,kWh,OK
872,929 - Flat 19 Elec,09/12/2014,4.147,kWh,OK
872,929 - Flat 19 Elec,10/12/2014,4.847,kWh,OK
872,929 - Flat 19 Elec,11/12/2014,7.309,kWh,OK
872,929 - Flat 19 Elec,12/12/2014,5.867,kWh,OK
872,929 - Flat 19 Elec,13/12/2014,4.057,kWh,OK
872,929 - Flat 19 Elec,14/12/2014,6.853,kWh,OK
872,929 - Flat 19 Elec,15/12/2014,5.658,kWh,OK
872,929 - Flat 19 Elec,16/12/2014,9.569,kWh,OK
872,929 - Flat 19 Elec,17/12/2014,7.292,kWh,OK
872,929 - Flat 19 Elec,18/12/2014,6.325,kWh,OK
872,929 - Flat 19 Elec,19/12/2014,7.453,kWh,OK
872,929 - Flat 19 Elec,20/12/2014,1.999,kWh,OK
872,929 - Flat 19 Elec,21/12/2014,1.392,kWh,OK
872,929 - Flat 19 Elec,22/12/2014,1.404,kWh,OK
872,929 - Flat 19 Elec,23/12/2014,1.399,kWh,OK
872,929 - Flat 19 Elec,24/12/2014,5.272,kWh,OK
872,929 - Flat 19 Elec,25/12/2014,8.821,kWh,OK
872,929 - Flat 19 Elec,26/12/2014,4.93,kWh,OK
872,929 - Flat 19 Elec,27/12/2014,5.381,kWh,OK
872,929 - Flat 19 Elec,28/12/2014,8.945,kWh,OK
872,929 - Flat 19 Elec,29/12/2014,9.833,kWh,OK
872,929 - Flat 19 Elec,30/12/2014,8.732,kWh,OK
872,929 - Flat 19 Elec,31/12/2014,5.524,kWh,OK
872,929 - Flat 19 Elec,01/01/2015,5.497,kWh,OK
872,929 - Flat 19 Elec,02/01/2015,7.597,kWh,OK
872,929 - Flat 19 Elec,03/01/2015,6.429,kWh,OK
872,929 - Flat 19 Elec,04/01/2015,7.036,kWh,OK
872,929 - Flat 19 Elec,05/01/2015,4.125,kWh,OK
872,929 - Flat 19 Elec,06/01/2015,6.008,kWh,OK
872,929 - Flat 19 Elec,07/01/2015,6.922,kWh,OK
872,929 - Flat 19 Elec,08/01/2015,7.674,kWh,OK
872,929 - Flat 19 Elec,09/01/2015,6.05,kWh,OK
872,929 - Flat 19 Elec,10/01/2015,10.784,kWh,OK
872,929 - Flat 19 Elec,11/01/2015,7.58,kWh,OK
872,929 - Flat 19 Elec,12/01/2015,4.109,kWh,OK
872,929 - Flat 19 Elec,13/01/2015,6.719,kWh,OK
872,929 - Flat 19 Elec,14/01/2015,6.117,kWh,OK
872,929 - Flat 19 Elec,15/01/2015,9.203,kWh,OK
872,929 - Flat 19 Elec,16/01/2015,9.3,kWh,OK
872,929 - Flat 19 Elec,17/01/2015,11.777,kWh,OK
872,929 - Flat 19 Elec,18/01/2015,7.965,kWh,OK
872,929 - Flat 19 Elec,19/01/2015,5.087,kWh,OK
872,929 - Flat 19 Elec,20/01/2015,10.285,kWh,OK
872,929 - Flat 19 Elec,21/01/2015,5.969,kWh,OK
872,929 - Flat 19 Elec,22/01/2015,5.419,kWh,OK
872,929 - Flat 19 Elec,23/01/2015,6.67,kWh,OK
872,929 - Flat 19 Elec,24/01/2015,7.609,kWh,OK
872,929 - Flat 19 Elec,25/01/2015,7.189,kWh,OK
872,929 - Flat 19 Elec,26/01/2015,6.163,kWh,OK
872,929 - Flat 19 Elec,27/01/2015,4.527,kWh,OK
872,929 - Flat 19 Elec,28/01/2015,4.649,kWh,OK
872,929 - Flat 19 Elec,29/01/2015,4.853,kWh,OK
872,929 - Flat 19 Elec,30/01/2015,5.407,kWh,OK
872,929 - Flat 19 Elec,31/01/2015,7.238,kWh,OK
872,929 - Flat 19 Elec,01/02/2015,7.395,kWh,OK
872,929 - Flat 19 Elec,02/02/2015,4.444,kWh,OK
872,929 - Flat 19 Elec,03/02/2015,7.034,kWh,OK
872,929 - Flat 19 Elec,04/02/2015,5.258,kWh,OK
872,929 - Flat 19 Elec,05/02/2015,5.584,kWh,OK
872,929 - Flat 19 Elec,06/02/2015,8.849,kWh,OK
872,929 - Flat 19 Elec,07/02/2015,8.002,kWh,OK
872,929 - Flat 19 Elec,08/02/2015,6.804,kWh,OK
872,929 - Flat 19 Elec,09/02/2015,3.916,kWh,OK
872,929 - Flat 19 Elec,10/02/2015,7.126,kWh,OK
872,929 - Flat 19 Elec,11/02/2015,4.654,kWh,OK
872,929 - Flat 19 Elec,12/02/2015,4.974,kWh,OK
872,929 - Flat 19 Elec,13/02/2015,6.93,kWh,OK
872,929 - Flat 19 Elec,14/02/2015,8.479,kWh,OK
872,929 - Flat 19 Elec,15/02/2015,8.068,kWh,OK
872,929 - Flat 19 Elec,16/02/2015,4.208,kWh,OK
872,929 - Flat 19 Elec,17/02/2015,3.59,kWh,OK
872,929 - Flat 19 Elec,18/02/2015,10.579,kWh,OK
872,929 - Flat 19 Elec,19/02/2015,7.46,kWh,OK
872,929 - Flat 19 Elec,20/02/2015,5.223,kWh,OK
872,929 - Flat 19 Elec,21/02/2015,9.101,kWh,OK
872,929 - Flat 19 Elec,22/02/2015,8.891,kWh,OK
872,929 - Flat 19 Elec,23/02/2015,4.796,kWh,OK
872,929 - Flat 19 Elec,24/02/2015,6.656,kWh,OK
872,929 - Flat 19 Elec,25/02/2015,4.297,kWh,OK
872,929 - Flat 19 Elec,26/02/2015,7.732,kWh,OK
872,929 - Flat 19 Elec,27/02/2015,4.887,kWh,OK
872,929 - Flat 19 Elec,28/02/2015,7.12,kWh,OK
872,929 - Flat 19 Elec,01/03/2015,6.476,kWh,OK
872,929 - Flat 19 Elec,02/03/2015,5.72,kWh,OK
872,929 - Flat 19 Elec,03/03/2015,9.152,kWh,OK
872,929 - Flat 19 Elec,04/03/2015,4.656,kWh,OK
872,929 - Flat 19 Elec,05/03/2015,7.705,kWh,OK
872,929 - Flat 19 Elec,06/03/2015,4.574,kWh,OK
872,929 - Flat 19 Elec,07/03/2015,9.654,kWh,OK
872,929 - Flat 19 Elec,08/03/2015,7.938,kWh,OK
872,929 - Flat 19 Elec,09/03/2015,4.973,kWh,OK
872,929 - Flat 19 Elec,10/03/2015,6.742,kWh,OK
872,929 - Flat 19 Elec,11/03/2015,4.88,kWh,OK
872,929 - Flat 19 Elec,12/03/2015,4.819,kWh,OK
872,929 - Flat 19 Elec,13/03/2015,5.593,kWh,OK
872,929 - Flat 19 Elec,14/03/2015,8.185,kWh,OK
872,929 - Flat 19 Elec,15/03/2015,8.026,kWh,OK
872,929 - Flat 19 Elec,16/03/2015,6.078,kWh,OK
872,929 - Flat 19 Elec,17/03/2015,4.706,kWh,OK
872,929 - Flat 19 Elec,18/03/2015,5.154,kWh,OK
872,929 - Flat 19 Elec,19/03/2015,3.976,kWh,OK
872,929 - Flat 19 Elec,20/03/2015,7.927,kWh,OK
872,929 - Flat 19 Elec,21/03/2015,4.963,kWh,OK
872,929 - Flat 19 Elec,22/03/2015,7.302,kWh,OK
872,929 - Flat 19 Elec,23/03/2015,4.831,kWh,OK
872,929 - Flat 19 Elec,24/03/2015,6.693,kWh,OK
872,929 - Flat 19 Elec,25/03/2015,7.188,kWh,OK
872,929 - Flat 19 Elec,26/03/2015,5.797,kWh,OK
872,929 - Flat 19 Elec,27/03/2015,7.746,kWh,OK
872,929 - Flat 19 Elec,28/03/2015,7.338,kWh,OK
872,929 - Flat 19 Elec,29/03/2015,6.734,kWh,OK
872,929 - Flat 19 Elec,30/03/2015,6.563,kWh,OK
872,929 - Flat 19 Elec,31/03/2015,1.879,kWh,OK
872,929 - Flat 19 Elec,01/04/2015,1.385,kWh,OK
872,929 - Flat 19 Elec,02/04/2015,1.401,kWh,OK
872,929 - Flat 19 Elec,03/04/2015,1.405,kWh,OK
872,929 - Flat 19 Elec,04/04/2015,1.368,kWh,OK
872,929 - Flat 19 Elec,05/04/2015,1.517,kWh,OK
872,929 - Flat 19 Elec,06/04/2015,11.887,kWh,OK
